disease,ingredient,nutrients,is_risky,risk_score,severity
high_cholesterol,pancake/waffle mixes,"{'sugars_100g': 15.810533297754938, 'carbohydrates_100g': 33.49652117677884, 'salt_100g': 0.09336384096164374, 'fat_100g': 17.580069862708356, 'saturated_fat_100g': 2.513464665668529, 'fiber_100g': 6.7552717413393335, 'proteins_100g': 16.8102332620899, 'energy_kcal_100g': 277.7521208422971}",1,80,high
high_cholesterol,creamy salad dressings,"{'sugars_100g': 9.466168000079199, 'carbohydrates_100g': 46.30930598286547, 'salt_100g': 1.652784856451993, 'fat_100g': 25.98224121128233, 'saturated_fat_100g': 0.06850265232555497, 'fiber_100g': 2.7979348856258945, 'proteins_100g': 6.70499142634248, 'energy_kcal_100g': 122.75651692369145}",1,80,high
high_cholesterol,packaged gravy/sauce mixes,"{'sugars_100g': 7.304597389768621, 'carbohydrates_100g': 51.767434290020866, 'salt_100g': 1.8512817695122807, 'fat_100g': 17.973525953053755, 'saturated_fat_100g': 3.0738699173273787, 'fiber_100g': 8.481425329423933, 'proteins_100g': 9.33936292570263, 'energy_kcal_100g': 179.9817506244016}",1,80,high
high_cholesterol,instant noodle seasoning oil,"{'sugars_100g': 4.163414599134427, 'carbohydrates_100g': 9.845131598896849, 'salt_100g': 1.625605092561365, 'fat_100g': 89.10787644561123, 'saturated_fat_100g': 53.06163634951944, 'fiber_100g': 0.9412932414477175, 'proteins_100g': 0.6610162389277474, 'energy_kcal_100g': 851.2216729422906}",1,80,high
high_cholesterol,processed cheese,"{'sugars_100g': 8.888646365665668, 'carbohydrates_100g': 22.064368930014773, 'salt_100g': 0.014015639731087992, 'fat_100g': 7.939075472302493, 'saturated_fat_100g': 5.478715778446826, 'fiber_100g': 9.668638652954645, 'proteins_100g': 18.154275079438865, 'energy_kcal_100g': 308.8891068316064}",1,80,high
high_cholesterol,high-fat processed meats,"{'sugars_100g': 0.72236716339319, 'carbohydrates_100g': 9.609791646616088, 'salt_100g': 1.4446648969703928, 'fat_100g': 85.50563595014764, 'saturated_fat_100g': 54.524969106691096, 'fiber_100g': 0.8452426563763968, 'proteins_100g': 1.7270693858273052, 'energy_kcal_100g': 785.2970189141089}",1,80,high
high_cholesterol,full-fat dairy,"{'sugars_100g': 3.3264324685963538, 'carbohydrates_100g': 5.830878833120366, 'salt_100g': 1.6612791678159073, 'fat_100g': 99.0311346363156, 'saturated_fat_100g': 55.16880839849616, 'fiber_100g': 0.08563461962350516, 'proteins_100g': 0.07640750506558058, 'energy_kcal_100g': 740.9464951176799}",1,60,medium
high_cholesterol,red meat,"{'sugars_100g': 4.724513140013597, 'carbohydrates_100g': 46.16089196771882, 'salt_100g': 1.5196079277032837, 'fat_100g': 19.475563034904816, 'saturated_fat_100g': 1.7516113770048436, 'fiber_100g': 7.548629050134375, 'proteins_100g': 8.66548642786449, 'energy_kcal_100g': 95.02635225444286}",1,60,medium
high_cholesterol,butter,"{'sugars_100g': 0.18497186264783416, 'carbohydrates_100g': 2.4048122117052895, 'salt_100g': 1.2418366296428138, 'fat_100g': 93.47798918340777, 'saturated_fat_100g': 42.484828099952416, 'fiber_100g': 1.504832242160843, 'proteins_100g': 0.25365797466296214, 'energy_kcal_100g': 899.1783864605297}",1,60,medium
high_cholesterol,palm oil,"{'sugars_100g': 1.3497448451741212, 'carbohydrates_100g': 2.766252257586206, 'salt_100g': 0.1987031894712077, 'fat_100g': 97.35385919213911, 'saturated_fat_100g': 45.66551199635454, 'fiber_100g': 1.0366682404444176, 'proteins_100g': 1.2406181413282231, 'energy_kcal_100g': 782.916329602349}",1,60,medium
high_cholesterol,cream,"{'sugars_100g': 8.29346524570055, 'carbohydrates_100g': 41.964463164921895, 'salt_100g': 0.8566661724849873, 'fat_100g': 8.862981670232546, 'saturated_fat_100g': 2.179970972771841, 'fiber_100g': 3.019603895073736, 'proteins_100g': 15.86668735536405, 'energy_kcal_100g': 135.72527825491903}",1,60,medium
high_cholesterol,whole milk,"{'sugars_100g': 13.870636470271824, 'carbohydrates_100g': 53.52690731113538, 'salt_100g': 0.9651005418203822, 'fat_100g': 2.0754611735051354, 'saturated_fat_100g': 1.8287211850950291, 'fiber_100g': 7.214180112085048, 'proteins_100g': 19.304767495432724, 'energy_kcal_100g': 170.11573312844854}",1,60,medium
high_cholesterol,cheese,"{'sugars_100g': 10.556008835851214, 'carbohydrates_100g': 39.097699667100116, 'salt_100g': 1.1245722302611565, 'fat_100g': 12.436131846788443, 'saturated_fat_100g': 3.618900283852906, 'fiber_100g': 6.190428181466231, 'proteins_100g': 13.18660961926632, 'energy_kcal_100g': 250.01301231058306}",1,60,medium
high_cholesterol,ice cream,"{'sugars_100g': 14.916961427731966, 'carbohydrates_100g': 25.74942144550667, 'salt_100g': 1.171283561273035, 'fat_100g': 26.600771910107323, 'saturated_fat_100g': 0.24753495709245343, 'fiber_100g': 3.896578657942059, 'proteins_100g': 6.164268837642775, 'energy_kcal_100g': 346.6922056369763}",1,60,medium
high_cholesterol,sour cream,"{'sugars_100g': 15.162432288692836, 'carbohydrates_100g': 49.3427288737602, 'salt_100g': 0.014067485016222125, 'fat_100g': 19.114071724270687, 'saturated_fat_100g': 9.697735658264738, 'fiber_100g': 2.0562509209873903, 'proteins_100g': 12.68189426006127, 'energy_kcal_100g': 294.8257378429038}",1,60,medium
high_cholesterol,whipped cream,"{'sugars_100g': 2.649809631953699, 'carbohydrates_100g': 13.05513796504332, 'salt_100g': 1.0838857196334382, 'fat_100g': 26.6334633576569, 'saturated_fat_100g': 2.5430312913455575, 'fiber_100g': 3.4043149232463223, 'proteins_100g': 3.627263350981289, 'energy_kcal_100g': 287.4781411450106}",1,60,medium
high_cholesterol,"beef (ribeye, T-bone)","{'sugars_100g': 5.896759065109891, 'carbohydrates_100g': 21.62072292506623, 'salt_100g': 1.9289282172714721, 'fat_100g': 2.425443690508776, 'saturated_fat_100g': 1.1325156322561802, 'fiber_100g': 0.8702077415593346, 'proteins_100g': 9.378221877347238, 'energy_kcal_100g': 203.80350799872656}",1,60,medium
high_cholesterol,lamb,"{'sugars_100g': 0.8135778586654085, 'carbohydrates_100g': 38.288344298138306, 'salt_100g': 1.8737621434569045, 'fat_100g': 6.599062039109559, 'saturated_fat_100g': 6.941477395765155, 'fiber_100g': 1.9870329628467576, 'proteins_100g': 29.841025333923938, 'energy_kcal_100g': 220.90260214746}",1,60,medium
high_cholesterol,"pork (belly, ribs)","{'sugars_100g': 18.68378105503533, 'carbohydrates_100g': 24.31991299876251, 'salt_100g': 1.760388447145181, 'fat_100g': 27.427849028239752, 'saturated_fat_100g': 0.049548296589249086, 'fiber_100g': 0.8057055935399915, 'proteins_100g': 28.34503592449413, 'energy_kcal_100g': 86.35030885815272}",1,60,medium
high_cholesterol,"processed meats (sausage, salami)","{'sugars_100g': 9.608385801318436, 'carbohydrates_100g': 56.192627553666696, 'salt_100g': 1.7918349450730369, 'fat_100g': 12.4218539674431, 'saturated_fat_100g': 8.2547151139362, 'fiber_100g': 3.9220836963878627, 'proteins_100g': 23.69611147504326, 'energy_kcal_100g': 162.83289999041912}",1,60,medium
high_cholesterol,duck,"{'sugars_100g': 13.458052927815515, 'carbohydrates_100g': 43.731551577756534, 'salt_100g': 1.859508828854457, 'fat_100g': 9.326676623490634, 'saturated_fat_100g': 6.924395003433301, 'fiber_100g': 4.089192597134954, 'proteins_100g': 3.715363641900166, 'energy_kcal_100g': 88.32472827766844}",1,60,medium
high_cholesterol,goose,"{'sugars_100g': 6.174953635671152, 'carbohydrates_100g': 18.74346372062513, 'salt_100g': 0.9390690556093848, 'fat_100g': 26.50337694804217, 'saturated_fat_100g': 4.429235656420754, 'fiber_100g': 7.832848024907506, 'proteins_100g': 22.356290208858734, 'energy_kcal_100g': 195.28388526211205}",1,60,medium
high_cholesterol,"coconut milk (canned, full-fat)","{'sugars_100g': 0.7542637599498414, 'carbohydrates_100g': 3.4631305686708966, 'salt_100g': 1.6393409975212034, 'fat_100g': 84.14120068691265, 'saturated_fat_100g': 58.508474522081244, 'fiber_100g': 1.8525113761011787, 'proteins_100g': 1.1100237382772011, 'energy_kcal_100g': 778.5049349652471}",1,60,medium
high_cholesterol,coconut cream,"{'sugars_100g': 5.142457701922356, 'carbohydrates_100g': 35.71628635349032, 'salt_100g': 0.3963287443714265, 'fat_100g': 6.943218777032794, 'saturated_fat_100g': 9.853999864458643, 'fiber_100g': 2.5862528029695655, 'proteins_100g': 16.94908231419495, 'energy_kcal_100g': 227.46540451312822}",1,60,medium
high_cholesterol,palm kernel oil,"{'sugars_100g': 2.801534430522044, 'carbohydrates_100g': 3.2587299051396243, 'salt_100g': 1.5061369341282835, 'fat_100g': 93.55137857936376, 'saturated_fat_100g': 54.16816685382322, 'fiber_100g': 0.02445370650098133, 'proteins_100g': 0.47575913893106114, 'energy_kcal_100g': 705.9860285698801}",1,60,medium
high_cholesterol,coconut oil,"{'sugars_100g': 4.071544047672338, 'carbohydrates_100g': 1.075598215932454, 'salt_100g': 0.7481461614676956, 'fat_100g': 94.42729163096537, 'saturated_fat_100g': 50.16758559085214, 'fiber_100g': 0.057813087781324546, 'proteins_100g': 1.8147229731778138, 'energy_kcal_100g': 866.0639025211061}",1,40,low
high_cholesterol,MCT oil,"{'sugars_100g': 2.328952101260007, 'carbohydrates_100g': 3.008534611389133, 'salt_100g': 1.1015760937970225, 'fat_100g': 93.87721660958063, 'saturated_fat_100g': 55.8447294403286, 'fiber_100g': 1.508205458678596, 'proteins_100g': 1.7880813668715874, 'energy_kcal_100g': 728.6366258305899}",1,40,low
high_cholesterol,virgin coconut oil,"{'sugars_100g': 0.415811256997371, 'carbohydrates_100g': 5.84310938826564, 'salt_100g': 1.3689521166957703, 'fat_100g': 84.40601993450446, 'saturated_fat_100g': 46.165604329368854, 'fiber_100g': 0.5401733417304984, 'proteins_100g': 1.7285538564243272, 'energy_kcal_100g': 796.1732957599953}",1,40,low
high_cholesterol,fiber,"{'sugars_100g': 13.644158009492157, 'carbohydrates_100g': 58.57680348271869, 'salt_100g': 1.0162177977928533, 'fat_100g': 20.282387875198204, 'saturated_fat_100g': 2.654840388268873, 'fiber_100g': 6.540930175678748, 'proteins_100g': 29.690119066686595, 'energy_kcal_100g': 364.9285760926033}",0,10,safe
high_cholesterol,plant sterols,"{'sugars_100g': 5.033339146242324, 'carbohydrates_100g': 37.95991441392336, 'salt_100g': 1.6184144809645769, 'fat_100g': 6.574751930437307, 'saturated_fat_100g': 7.662473459671796, 'fiber_100g': 2.4284555846155484, 'proteins_100g': 16.004886513194215, 'energy_kcal_100g': 337.5964220007785}",0,10,safe
high_cholesterol,stanols,"{'sugars_100g': 1.739067040057598, 'carbohydrates_100g': 21.215141835698, 'salt_100g': 0.30953212752580317, 'fat_100g': 8.495876115432859, 'saturated_fat_100g': 8.489781783784998, 'fiber_100g': 1.4623871915506903, 'proteins_100g': 27.480421265000384, 'energy_kcal_100g': 89.58736999735622}",0,10,safe
high_cholesterol,omega-3,"{'sugars_100g': 16.343873539074767, 'carbohydrates_100g': 45.58250225996943, 'salt_100g': 0.6877230346073029, 'fat_100g': 28.413980174745664, 'saturated_fat_100g': 4.519545414500819, 'fiber_100g': 9.52591079949807, 'proteins_100g': 5.71226839724455, 'energy_kcal_100g': 240.3489298530373}",0,10,safe
high_cholesterol,oats,"{'sugars_100g': 3.330493564507886, 'carbohydrates_100g': 46.934976770837494, 'salt_100g': 0.411258016138943, 'fat_100g': 1.670136298174506, 'saturated_fat_100g': 9.661579583776957, 'fiber_100g': 7.411745850901562, 'proteins_100g': 3.35330464994661, 'energy_kcal_100g': 303.80332108151595}",0,10,safe
high_cholesterol,barley,"{'sugars_100g': 4.057392608068953, 'carbohydrates_100g': 20.04298625944555, 'salt_100g': 0.7781632263655598, 'fat_100g': 18.64944365253642, 'saturated_fat_100g': 4.2463384866265645, 'fiber_100g': 1.2374699010306622, 'proteins_100g': 24.369829641578193, 'energy_kcal_100g': 356.12530076594004}",0,10,safe
high_cholesterol,psyllium husk,"{'sugars_100g': 4.0859335228546705, 'carbohydrates_100g': 36.69536532360067, 'salt_100g': 0.9552844057654928, 'fat_100g': 27.49014731228067, 'saturated_fat_100g': 0.653319036999207, 'fiber_100g': 6.146623593481478, 'proteins_100g': 18.27958023614218, 'energy_kcal_100g': 215.87875077420608}",0,10,safe
high_cholesterol,legumes,"{'sugars_100g': 15.074528576381967, 'carbohydrates_100g': 32.32468682973989, 'salt_100g': 1.6935106912187998, 'fat_100g': 12.991786324160605, 'saturated_fat_100g': 3.2894565744984416, 'fiber_100g': 5.4739135294715, 'proteins_100g': 14.054132391309487, 'energy_kcal_100g': 371.9159461401472}",0,10,safe
high_cholesterol,apples,"{'sugars_100g': 2.1693153244462327, 'carbohydrates_100g': 58.55506223128903, 'salt_100g': 1.2064600229342655, 'fat_100g': 23.85135382756432, 'saturated_fat_100g': 9.963734337287468, 'fiber_100g': 5.748675311410535, 'proteins_100g': 26.777333560532952, 'energy_kcal_100g': 249.2810880156542}",0,10,safe
high_cholesterol,pears,"{'sugars_100g': 2.6847848080118597, 'carbohydrates_100g': 52.1795412398957, 'salt_100g': 0.28458479801652947, 'fat_100g': 7.1239508160669285, 'saturated_fat_100g': 1.6182023802716017, 'fiber_100g': 9.297244253591526, 'proteins_100g': 2.809363644860048, 'energy_kcal_100g': 233.9568932876208}",0,10,safe
high_cholesterol,prunes,"{'sugars_100g': 3.616537227485521, 'carbohydrates_100g': 12.575783262598009, 'salt_100g': 1.16322000961151, 'fat_100g': 23.474184039887188, 'saturated_fat_100g': 7.320570538536946, 'fiber_100g': 5.940168873618728, 'proteins_100g': 28.74434221102028, 'energy_kcal_100g': 189.9411073682798}",0,10,safe
high_cholesterol,brussels sprouts,"{'sugars_100g': 2.419673131691633, 'carbohydrates_100g': 51.079905763172455, 'salt_100g': 0.21300405147937584, 'fat_100g': 24.366743179957307, 'saturated_fat_100g': 4.606041710233161, 'fiber_100g': 5.766366357247026, 'proteins_100g': 21.84580745151045, 'energy_kcal_100g': 395.53152324754836}",0,10,safe
high_cholesterol,carrots,"{'sugars_100g': 18.610043431037813, 'carbohydrates_100g': 36.17421499019868, 'salt_100g': 1.7530344308364676, 'fat_100g': 22.43445658731214, 'saturated_fat_100g': 4.697229466047823, 'fiber_100g': 5.170056024414491, 'proteins_100g': 4.313119735432494, 'energy_kcal_100g': 263.27539232003215}",0,10,safe
high_cholesterol,eggplant,"{'sugars_100g': 16.28948356483264, 'carbohydrates_100g': 56.74089646738714, 'salt_100g': 0.6278030334707154, 'fat_100g': 10.06974619466243, 'saturated_fat_100g': 0.3562884443912584, 'fiber_100g': 1.4625045897527544, 'proteins_100g': 8.293162395255536, 'energy_kcal_100g': 222.573887396817}",0,10,safe
high_cholesterol,okra,"{'sugars_100g': 2.7291778581085646, 'carbohydrates_100g': 53.29781043373136, 'salt_100g': 0.7520712652122856, 'fat_100g': 12.295418596423914, 'saturated_fat_100g': 1.1912156393776085, 'fiber_100g': 9.349973277902151, 'proteins_100g': 10.919802915031948, 'energy_kcal_100g': 94.64913106421722}",0,10,safe
high_cholesterol,almonds,"{'sugars_100g': 8.266503208565632, 'carbohydrates_100g': 35.91349807831203, 'salt_100g': 0.21780399395671424, 'fat_100g': 19.735019219793802, 'saturated_fat_100g': 2.8176656786989773, 'fiber_100g': 2.6101636731840583, 'proteins_100g': 1.6967663061519134, 'energy_kcal_100g': 50.508187582123085}",0,10,safe
high_cholesterol,walnuts,"{'sugars_100g': 15.918745921420768, 'carbohydrates_100g': 16.221379512389333, 'salt_100g': 0.7170592831710001, 'fat_100g': 21.113076620066455, 'saturated_fat_100g': 1.2956496270257734, 'fiber_100g': 7.291496111555823, 'proteins_100g': 0.0924729833108906, 'energy_kcal_100g': 176.67806689082036}",0,10,safe
high_cholesterol,pistachios,"{'sugars_100g': 3.1444086904712742, 'carbohydrates_100g': 24.913455379626168, 'salt_100g': 0.6267508373941377, 'fat_100g': 26.5515409254882, 'saturated_fat_100g': 8.759646743856054, 'fiber_100g': 7.1385969638052424, 'proteins_100g': 7.9354148753432385, 'energy_kcal_100g': 151.3559405654633}",0,10,safe
high_cholesterol,flaxseeds,"{'sugars_100g': 5.131107156023704, 'carbohydrates_100g': 51.36331678875387, 'salt_100g': 1.8284765647396473, 'fat_100g': 26.73254839861808, 'saturated_fat_100g': 3.240917817158752, 'fiber_100g': 3.9182155682343813, 'proteins_100g': 1.9526194679562459, 'energy_kcal_100g': 201.8752053041105}",0,10,safe
high_cholesterol,chia seeds,"{'sugars_100g': 16.95394175777126, 'carbohydrates_100g': 30.90161666954765, 'salt_100g': 0.10562136594110538, 'fat_100g': 11.010753000141387, 'saturated_fat_100g': 8.872926391438918, 'fiber_100g': 2.568404102684493, 'proteins_100g': 17.335162381804274, 'energy_kcal_100g': 208.2659548092698}",0,10,safe
high_cholesterol,fatty fish,"{'sugars_100g': 0.8338321418432892, 'carbohydrates_100g': 5.052041597796481, 'salt_100g': 0.08942959199335321, 'fat_100g': 4.648180692211524, 'saturated_fat_100g': 4.740640180533409, 'fiber_100g': 0.27686928812206824, 'proteins_100g': 0.3194930772495339, 'energy_kcal_100g': 867.1830041782976}",0,10,safe
high_cholesterol,soy protein,"{'sugars_100g': 0.43247049451792696, 'carbohydrates_100g': 22.739205927277236, 'salt_100g': 1.633892007279394, 'fat_100g': 14.06588710873235, 'saturated_fat_100g': 2.081839829428672, 'fiber_100g': 9.864346791752252, 'proteins_100g': 11.76740019550176, 'energy_kcal_100g': 174.58909054829974}",0,10,safe
high_cholesterol,avocado,"{'sugars_100g': 3.905819769356944, 'carbohydrates_100g': 48.88751216433986, 'salt_100g': 0.6350936610485665, 'fat_100g': 3.3439613346503796, 'saturated_fat_100g': 5.101458556677203, 'fiber_100g': 8.698292536556824, 'proteins_100g': 29.99597515077107, 'energy_kcal_100g': 116.7284658140983}",0,10,safe
high_cholesterol,olive oil,"{'sugars_100g': 2.4249864841714235, 'carbohydrates_100g': 4.017553472839697, 'salt_100g': 1.622000290301815, 'fat_100g': 8.307338042518255, 'saturated_fat_100g': 6.340216006395131, 'fiber_100g': 1.7672115450522061, 'proteins_100g': 0.5951905047967472, 'energy_kcal_100g': 855.2610482967261}",0,10,safe
high_cholesterol,foods fortified with sterols/stanols,"{'sugars_100g': 1.9097172932909245, 'carbohydrates_100g': 42.37691457319861, 'salt_100g': 0.18323851949379488, 'fat_100g': 28.960470263014834, 'saturated_fat_100g': 1.814747939473239, 'fiber_100g': 4.7340308977613486, 'proteins_100g': 28.4720180773111, 'energy_kcal_100g': 332.9926816101021}",0,10,safe
high_cholesterol,green tea,"{'sugars_100g': 12.451104424517958, 'carbohydrates_100g': 15.71770120052182, 'salt_100g': 0.38061567304855015, 'fat_100g': 10.910053884691283, 'saturated_fat_100g': 0.4066067964999598, 'fiber_100g': 7.9789557451067425, 'proteins_100g': 29.597483325307003, 'energy_kcal_100g': 167.96856394286164}",0,10,safe
high_cholesterol,dark chocolate (>70%),"{'sugars_100g': 9.7628858874959, 'carbohydrates_100g': 48.11432218932358, 'salt_100g': 0.9501162138849852, 'fat_100g': 24.72087708721186, 'saturated_fat_100g': 8.231625985801182, 'fiber_100g': 5.137360867123975, 'proteins_100g': 7.484629472510075, 'energy_kcal_100g': 71.6943975592581}",0,10,safe
